seed,ticker,start,end,days,peak_date,max_score,threshold,score_ratio,under_threshold
2,PLTR,2024-08-06,2024-08-06,1,2024-08-06,0.0013785148221359,0.0028087306597129407,0.49079637357495415,0.0014302158375770408
2,WMT,2024-02-20,2024-02-20,1,2024-02-20,0.001398008975957,0.0028087306597129407,0.49773693006928615,0.0014107216837559407
2,GE,2024-04-03,2024-04-03,1,2024-04-03,0.0014350208731533,0.0028087306597129407,0.5109143762826881,0.0013737097865596406
2,RTX,2023-09-11,2023-09-11,1,2023-09-11,0.0014722331346699,0.0028087306597129407,0.5241631587488584,0.0013364975250430406
2,RTX,2024-11-14,2024-11-14,1,2024-11-14,0.0015259373958542,0.0028087306597129407,0.5432836326179294,0.0012827932638587408
2,MO,2023-02-01,2023-02-01,1,2023-02-01,0.0015374480705456,0.0028087306597129407,0.5473818093696214,0.0012712825891673407
2,AAPL,2024-05-03,2024-05-03,1,2024-05-03,0.001557551811796,0.0028087306597129407,0.5545393989308984,0.0012511788479169408
2,DUK,2024-10-07,2024-10-07,1,2024-10-07,0.0015698100430502,0.0028087306597129407,0.5589037302745997,0.0012389206166627407
2,MA,2024-08-05,2024-08-05,1,2024-08-05,0.0016137676958654,0.0028087306597129407,0.574554092712589,0.0011949629638475408
2,JNJ,2023-07-31,2023-07-31,1,2023-07-31,0.0016151157248846,0.0028087306597129407,0.5750340351430026,0.0011936149348283408
2,ACN,2023-09-28,2023-09-28,1,2023-09-28,0.0016263291370705,0.0028087306597129407,0.5790263767180563,0.0011824015226424406
2,GOOG,2023-07-26,2023-07-26,1,2023-07-26,0.0016386626039699,0.0028087306597129407,0.5834174944127165,0.0011700680557430406
2,MU,2023-04-10,2023-04-10,1,2023-04-10,0.0016683537127391,0.0028087306597129407,0.5939885004529448,0.0011403769469738407
2,JNJ,2024-05-01,2024-05-01,1,2024-05-01,0.0016808885047794,0.0028087306597129407,0.5984512964839395,0.0011278421549335406
2,C,2024-08-02,2024-08-02,1,2024-08-02,0.0016897812505097,0.0028087306597129407,0.6016174048822467,0.0011189494092032407
2,TMO,2024-07-24,2024-07-24,1,2024-07-24,0.0016970060125458,0.0028087306597129407,0.6041896565188056,0.0011117246471671408
2,DE,2024-08-15,2024-08-15,1,2024-08-15,0.0017011730652787,0.0028087306597129407,0.6056732636131669,0.0011075575944342407
2,INTU,2023-10-25,2023-10-25,1,2023-10-25,0.0017094050582575,0.0028087306597129407,0.6086041224159975,0.0010993256014554407
2,ABNB,2023-10-03,2023-10-03,1,2023-10-03,0.0017210627622262,0.0028087306597129407,0.6127546464003412,0.0010876678974867408
2,BMY,2024-10-31,2024-10-31,1,2024-10-31,0.0017488738840689,0.0028087306597129407,0.6226563155926241,0.0010598567756440406
2,ALL,2023-12-14,2023-12-14,1,2023-12-14,0.0017646523366541,0.0028087306597129407,0.6282739608910923,0.0010440783230588407
2,GOOGL,2024-11-21,2024-11-21,1,2024-11-21,0.0017686984865576,0.0028087306597129407,0.6297145226229579,0.0010400321731553407
2,ABBV,2024-10-30,2024-10-30,1,2024-10-30,0.0018231238428111,0.0028087306597129407,0.6490917299266523,0.0009856068169018406
2,PM,2023-09-28,2023-09-28,1,2023-09-28,0.0018526479466042,0.0028087306597129407,0.6596032767319687,0.0009560827131087407
2,ACN,2023-03-23,2023-03-23,1,2023-03-23,0.0018580479876878,0.0028087306597129407,0.6615258680153039,0.0009506826720251406
2,MAR,2024-07-31,2024-07-31,1,2024-07-31,0.0019075260420019,0.0028087306597129407,0.6791416739819596,0.0009012046177110406
2,CRM,2024-09-19,2024-09-19,1,2024-09-19,0.0019130209439026,0.0028087306597129407,0.68109803881947,0.0008957097158103406
2,CRM,2024-11-11,2024-11-11,1,2024-11-11,0.0019217384347159,0.0028087306597129407,0.6842017507340155,0.0008869922249970406
2,LNT,2024-11-01,2024-11-01,1,2024-11-01,0.0019221727824315,0.0028087306597129407,0.6843563927300708,0.0008865578772814407
2,ABBV,2024-04-26,2024-04-26,1,2024-04-26,0.0019790523995955,0.0028087306597129407,0.7046073972068807,0.0008296782601174405
2,MAR,2024-02-13,2024-02-13,1,2024-02-13,0.0020072772963127,0.0028087306597129407,0.714656383790765,0.0008014533634002406
2,NFLX,2023-03-23,2023-03-23,1,2023-03-23,0.0020100898053507,0.0028087306597129407,0.7156577290170415,0.0007986408543622409
2,GE,2024-04-23,2024-04-23,1,2024-04-23,0.0020256086582473,0.0028087306597129407,0.7211829483337937,0.0007831220014656408
2,STZ,2023-07-19,2023-07-19,1,2023-07-19,0.0020370173576035,0.0028087306597129407,0.7252448185301215,0.0007717133021094406
2,DE,2023-08-18,2023-08-18,1,2023-08-18,0.0020737377670836,0.0028087306597129407,0.738318485580793,0.0007349928926293405
2,C,2024-11-06,2024-11-06,1,2024-11-06,0.0020803015987008,0.0028087306597129407,0.7406554243664688,0.0007284290610121407
2,GOOGL,2023-07-26,2023-07-26,1,2023-07-26,0.0021058473382557,0.0028087306597129407,0.7497505433543147,0.0007028833214572407
2,WFC,2024-07-12,2024-07-12,1,2024-07-12,0.0021381057192532,0.0028087306597129407,0.7612355822938607,0.0006706249404597408
2,COP,2024-10-31,2024-10-31,1,2024-10-31,0.0021644840216183,0.0028087306597129407,0.7706271208786946,0.0006442466380946407
2,GOOG,2024-12-10,2024-12-11,2,2024-12-11,0.0022083978110458,0.0028087306597129407,0.7862618665157106,0.0006003328486671408
2,ABT,2024-07-18,2024-07-18,1,2024-07-18,0.0022101245878729,0.0028087306597129407,0.7868766555561366,0.0005986060718400407
2,RCL,2024-11-06,2024-11-06,1,2024-11-06,0.0022173379042406,0.0028087306597129407,0.7894448321603104,0.0005913927554723405
2,HD,2024-11-06,2024-11-06,1,2024-11-06,0.0022235223625198,0.0028087306597129407,0.7916467016267945,0.0005852082971931406
2,CRM,2024-04-15,2024-04-15,1,2024-04-15,0.0022244153704377,0.0028087306597129407,0.7919646416595321,0.0005843152892752407
2,PHM,2024-10-22,2024-10-22,1,2024-10-22,0.0023116472436172,0.0028087306597129407,0.8230220422251012,0.0004970834160957405
2,MSFT,2024-01-31,2024-01-31,1,2024-01-31,0.0023135720393232,0.0028087306597129407,0.8237073324644282,0.0004951586203897408
2,CL,2023-01-27,2023-01-27,1,2023-01-27,0.002314030157221,0.0028087306597129407,0.8238704374229673,0.0004947005024919407
2,STZ,2023-10-05,2023-10-05,1,2023-10-05,0.0023187710346671,0.0028087306597129407,0.8255583448873963,0.0004899596250458405
2,EMR,2023-02-08,2023-02-08,1,2023-02-08,0.0023245171201919,0.0028087306597129407,0.8276041393123368,0.0004842135395210405
2,AXP,2024-11-06,2024-11-06,1,2024-11-06,0.0023720312425499,0.0028087306597129407,0.8445207212543219,0.0004366994171630407
2,GE,2024-09-03,2024-09-03,1,2024-09-03,0.0023759212241808,0.0028087306597129407,0.8459056819722347,0.0004328094355321409
2,V,2024-03-22,2024-03-22,1,2024-03-22,0.0023763206476966,0.0028087306597129407,0.8460478898106469,0.0004324100120163409
2,COP,2023-04-03,2023-04-03,1,2023-04-03,0.0023847084924151,0.0028087306597129407,0.8490342369313629,0.00042402216729784054
2,GOOGL,2024-07-24,2024-07-24,1,2024-07-24,0.0024119846855076,0.0028087306597129407,0.8587454539888532,0.0003967459742053405
2,MHK,2023-11-14,2023-11-14,1,2023-11-14,0.0024273528419143,0.0028087306597129407,0.8642170204252982,0.0003813778177986409
2,AVGO,2023-09-01,2023-09-01,1,2023-09-01,0.0024509900089469,0.0028087306597129407,0.8726326251579415,0.0003577406507660405
2,UNH,2023-11-30,2023-11-30,1,2023-11-30,0.002451150276344,0.0028087306597129407,0.8726896855943153,0.0003575803833689409
2,CCL,2024-06-25,2024-06-25,1,2024-06-25,0.0024764199605366,0.0028087306597129407,0.8816865198422751,0.0003323106991763407
2,AOS,2023-10-26,2023-10-26,1,2023-10-26,0.0025341365135924,0.0028087306597129407,0.9022355008761841,0.00027459414612054055
2,LOW,2024-11-19,2024-11-19,1,2024-11-19,0.0025385212803516,0.0028087306597129407,0.9037966212862302,0.0002702093793613405
2,COST,2024-11-08,2024-11-08,1,2024-11-08,0.0025693960584855,0.0028087306597129407,0.9147890523429892,0.00023933460122744056
2,JNJ,2023-04-05,2023-04-05,1,2023-04-05,0.0025879700799123,0.0028087306597129407,0.921402011603632,0.00022076057980064063
2,CAT,2023-12-14,2023-12-14,1,2023-12-14,0.002602856918141,0.0028087306597129407,0.9267022130228103,0.00020587374157194065
2,A,2023-04-25,2023-04-25,1,2023-04-25,0.002614643784788,0.0028087306597129407,0.9308987231460717,0.00019408687492494065
2,DIS,2024-08-07,2024-08-07,1,2024-08-07,0.0026154045442429,0.0028087306597129407,0.9311695783995895,0.00019332611547004082
2,MO,2024-07-31,2024-07-31,1,2024-07-31,0.0026298710057744,0.0028087306597129407,0.9363201119623122,0.00017885965393854087
2,AXP,2024-04-19,2024-04-19,1,2024-04-19,0.0026405846699465,0.0028087306597129407,0.9401345268956384,0.00016814598976644087
2,GILD,2023-11-08,2023-11-08,1,2023-11-08,0.0026618773037019,0.0028087306597129407,0.9477154010822635,0.0001468533560110407
2,EMR,2024-05-08,2024-05-08,1,2024-05-08,0.0027245462852685,0.0028087306597129407,0.9700276086803408,8.41843744444409e-05
2,APTV,2024-06-26,2024-06-26,1,2024-06-26,0.0027502476173443,0.0028087306597129407,0.979178123695699,5.848304236864051e-05
2,CL,2023-12-14,2023-12-14,1,2023-12-14,0.0027908701253181,0.0028087306597129407,0.9936410654638327,1.786053439484063e-05
